time,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_on_display_area,right_gaze_point_validity,left_pupil_diameter,left_pupil_validity,right_pupil_diameter,right_pupil_validity,fixation_center,eye_state
2.276152849197388,"(0.8851956129074097, 0.4634225368499756)",1,"(0.9130317568778992, 0.4125808775424957)",1,3.45538330078125,1,3.01177978515625,1,"(0.8782097651408269, 0.46705394295545727)",Fixation
2.2929513454437256,"(0.8870256543159485, 0.46447500586509705)",1,"(0.91349858045578, 0.4137977659702301)",1,3.436996459960937,1,3.003890991210937,1,"(0.8782097651408269, 0.46705394295545727)",Fixation
2.3095197677612305,"(0.8850505352020264, 0.46432313323020935)",1,"(0.9097176790237427, 0.4197298288345337)",1,3.418121337890625,1,2.9848785400390625,1,"(0.8782097651408269, 0.46705394295545727)",Fixation
2.3262853622436523,"(0.8847690224647522, 0.4541798233985901)",1,"(0.9088168144226074, 0.4199375510215759)",1,3.39642333984375,1,2.965438842773437,1,"(0.8782097651408269, 0.46705394295545727)",Fixation
2.342867851257324,"(0.8818014860153198, 0.45675092935562134)",1,"(0.9069600701332092, 0.42030468583106995)",1,3.372543334960937,1,2.951202392578125,1,"(0.8782097651408269, 0.46705394295545727)",Fixation
2.359564304351806,"(0.8778838515281677, 0.4608350098133087)",1,"(0.9073639512062073, 0.4204072952270508)",1,3.3719635009765625,1,2.943115234375,1,"(0.8782097651408269, 0.46705394295545727)",Fixation
2.3761990070343018,"(0.8763743042945862, 0.46372005343437195)",1,"(0.9062654972076416, 0.4196893274784088)",1,3.3705596923828125,1,2.9334716796875,1,"(0.8782097651408269, 0.46705394295545727)",Fixation
2.392803192138672,"(0.8758503794670105, 0.4716373383998871)",1,"(0.905022382736206, 0.4228053390979767)",1,3.359237670898437,1,2.931610107421875,1,"(0.8782097651408269, 0.46705394295545727)",Fixation
2.409474372863769,"(0.8752990365028381, 0.47129225730895996)",1,"(0.9062803983688354, 0.43012621998786926)",1,3.339691162109375,1,2.91546630859375,1,"(0.8782097651408269, 0.46705394295545727)",Fixation
2.4264843463897705,"(0.8741704225540161, 0.47525453567504883)",1,"(0.9071066975593567, 0.43202075362205505)",1,3.3242645263671875,1,2.910430908203125,1,"(0.8782097651408269, 0.46705394295545727)",Fixation
2.43524432182312,"(0.8715039491653442, 0.47740858793258667)",1,"(0.9097156524658203, 0.43668684363365173)",1,3.3053436279296875,1,2.8919830322265625,1,"(0.8782097651408269, 0.46705394295545727)",Fixation
2.459560871124268,"(0.8732759356498718, 0.47785231471061707)",1,"(0.9051982164382935, 0.4403987526893616)",1,3.29205322265625,1,2.872467041015625,1,"(0.8782097651408269, 0.46705394295545727)",Fixation
2.4686999320983887,"(0.8742901086807251, 0.48612359166145325)",1,"(0.898630678653717, 0.4404295086860657)",1,3.278472900390625,1,2.8611602783203125,1,"(None, None)",Saccade
2.4931468963623047,"(0.8300297260284424, 0.4975564777851105)",1,"(0.8669912815093994, 0.46906453371047974)",1,3.276763916015625,1,2.871246337890625,1,"(None, None)",Saccade
2.5020999908447266,"(0.7959170341491699, 0.5111578702926636)",1,"(0.8124502301216125, 0.5283844470977783)",1,3.301132202148437,1,2.90802001953125,1,"(None, None)",Saccade
2.518001079559326,"(0.7130127549171448, 0.5619821846485138)",2,"(None, None)",0,,0,,0,"(None, None)",Saccade
2.534498691558838,"(0.6301084756851196, 0.612806499004364)",1,"(0.6329891681671143, 0.6167747974395752)",1,3.1820831298828125,1,2.80426025390625,1,"(0.6413519978523254, 0.6178270663533892)",Fixation
2.560255527496338,"(0.638841986656189, 0.6176232099533081)",1,"(0.6375603079795837, 0.6143327951431274)",1,3.211334228515625,1,2.83447265625,1,"(0.6413519978523254, 0.6178270663533892)",Fixation
2.5761020183563232,"(0.6410740613937378, 0.6192970275878906)",1,"(0.6402045488357544, 0.6182180047035217)",1,3.2037353515625,1,2.811859130859375,1,"(0.6413519978523254, 0.6178270663533892)",Fixation
2.578817367553711,"(0.6425362825393677, 0.6204426884651184)",1,"(0.6422008872032166, 0.6268305778503418)",1,3.19757080078125,1,2.823211669921875,1,"(0.6413519978523254, 0.6178270663533892)",Fixation
2.599087238311768,"(0.6429429650306702, 0.6185938119888306)",1,"(0.6441352963447571, 0.6191097497940063)",1,3.198333740234375,1,2.8114166259765625,1,"(0.6413519978523254, 0.6178270663533892)",Fixation
2.616935968399048,"(0.6457118391990662, 0.6187452673912048)",1,"(0.6452280879020691, 0.6092917919158936)",1,3.192367553710937,1,2.8015899658203125,1,"(0.6413519978523254, 0.6178270663533892)",Fixation
2.6348865032196045,"(0.6482483744621277, 0.6172809600830078)",1,"(0.6447167992591858, 0.6102215051651001)",1,3.1855010986328125,1,2.8325958251953125,1,"(0.6413519978523254, 0.6178270663533892)",Fixation
2.652338981628418,"(0.6478765606880188, 0.6180115342140198)",1,"(0.6438266038894653, 0.6055834293365479)",1,3.1862945556640625,1,2.831527709960937,1,"(None, None)",Saccade
2.6691315174102783,"(0.6132325530052185, 0.6306427121162415)",1,"(0.6163775324821472, 0.6103320717811584)",1,3.2148895263671875,1,2.8328857421875,1,"(None, None)",Saccade
2.6849849224090576,"(0.5755072832107544, 0.6331811547279358)",1,"(0.5888786911964417, 0.6220256090164185)",1,3.209564208984375,1,2.79840087890625,1,"(None, None)",Saccade
2.700040817260742,"(0.38348057866096497, 0.6800622940063477)",1,"(0.4000040590763092, 0.6611931920051575)",1,3.118682861328125,1,2.8067169189453125,1,"(0.38785663672855925, 0.6803730726242065)",Fixation
2.7194201946258545,"(0.38290169835090637, 0.6787267923355103)",1,"(0.3995848298072815, 0.6673411726951599)",1,3.149398803710937,1,2.8457489013671875,1,"(0.38785663672855925, 0.6803730726242065)",Fixation
2.7350902557373047,"(0.38366594910621643, 0.6783191561698914)",1,"(0.3935788571834564, 0.6718863844871521)",1,3.151947021484375,1,2.8556671142578125,1,"(0.38785663672855925, 0.6803730726242065)",Fixation
2.759612560272217,"(0.38672176003456116, 0.6789733171463013)",1,"(0.39408159255981445, 0.6754628419876099)",1,3.1505279541015625,1,2.86151123046875,1,"(0.38785663672855925, 0.6803730726242065)",Fixation
2.7762038707733154,"(0.39062580466270447, 0.6788475513458252)",1,"(0.3952721357345581, 0.6730267405509949)",1,3.1519012451171875,1,2.8585968017578125,1,"(0.38785663672855925, 0.6803730726242065)",Fixation
2.78456974029541,"(0.39305150508880615, 0.6818963289260864)",1,"(0.3916020691394806, 0.6630969643592834)",1,3.143463134765625,1,2.809310913085937,1,"(0.38785663672855925, 0.6803730726242065)",Fixation
2.8031005859375,"(0.394549161195755, 0.6857860684394836)",1,"(None, None)",0,3.1721649169921875,1,,0,"(0.38785663672855925, 0.6803730726242065)",Fixation
2.8141884803771973,"(None, None)",0,"(None, None)",0,,0,,0,"(None, None)",Blink
2.8312017917633057,"(None, None)",0,"(None, None)",0,,0,,0,"(None, None)",Blink
2.848299026489258,"(None, None)",0,"(None, None)",0,,0,,0,"(None, None)",Blink
2.8660812377929688,"(None, None)",0,"(None, None)",0,,0,,0,"(None, None)",Blink
2.882883787155152,"(None, None)",0,"(None, None)",0,,0,,0,"(None, None)",Blink
2.897573232650757,"(None, None)",0,"(None, None)",0,,0,,0,"(None, None)",Blink
2.924032926559448,"(None, None)",0,"(None, None)",0,,0,,0,"(None, None)",Blink
2.9274301528930664,"(None, None)",0,"(None, None)",0,,0,,0,"(None, None)",Blink
2.946887969970703,"(None, None)",0,"(0.250885933637619, 0.6431728005409241)",1,,0,2.7510986328125,1,"(None, None)",Blink
2.9676613807678223,"(0.2486514151096344, 0.6090116500854492)",1,"(0.25283604860305786, 0.6313889622688293)",1,3.036346435546875,1,2.7943115234375,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
2.985929489135742,"(0.229049414396286, 0.5976212620735168)",1,"(0.2490178942680359, 0.5785946249961853)",1,2.986968994140625,1,2.9105377197265625,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.001654863357544,"(0.2362077534198761, 0.5788491368293762)",1,"(0.24416399002075195, 0.5690181851387024)",1,3.064971923828125,1,2.901336669921875,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.0191333293914795,"(0.25214341282844543, 0.563094973564148)",1,"(0.2486533373594284, 0.579329252243042)",1,3.182647705078125,1,2.8902587890625,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.034531593322754,"(0.2596774697303772, 0.5718481540679932)",1,"(0.24830417335033417, 0.5704716444015503)",1,3.197784423828125,1,2.915283203125,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.0521352291107178,"(0.2609281837940216, 0.5648791193962097)",1,"(0.25099116563796997, 0.5659528374671936)",1,3.2038726806640625,1,2.9064178466796875,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.068439722061157,"(0.2553357779979706, 0.544527530670166)",1,"(0.2537802755832672, 0.5609495639801025)",1,3.22119140625,1,2.9094696044921875,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.085819721221924,"(0.25349706411361694, 0.5578784346580505)",1,"(0.25146517157554626, 0.5611368417739868)",1,3.2413482666015625,1,2.921142578125,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.101720094680786,"(0.2575259506702423, 0.5737532377243042)",1,"(0.2507176697254181, 0.5609915852546692)",1,3.2326812744140625,1,2.9238739013671875,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.119392156600952,"(0.259521484375, 0.5724088549613953)",1,"(0.24956223368644714, 0.5653441548347473)",1,3.249053955078125,1,2.9309234619140625,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.134791374206543,"(0.2524696886539459, 0.5613717436790466)",1,"(0.24777334928512573, 0.5697786808013916)",1,3.2633209228515625,1,2.949813842773437,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.152122259140014,"(0.24883142113685608, 0.5574401021003723)",1,"(0.24988557398319244, 0.5742186903953552)",1,3.26226806640625,1,2.9700927734375,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.168292284011841,"(0.24733959138393402, 0.5546901822090149)",1,"(0.25006103515625, 0.5763137936592102)",1,3.276885986328125,1,2.975311279296875,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.186065912246704,"(0.24795082211494446, 0.553981363773346)",1,"(0.24866023659706116, 0.5743599534034729)",1,3.3022003173828125,1,2.97637939453125,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.201646089553833,"(0.24861659109592438, 0.5560978651046753)",1,"(0.24758383631706238, 0.5760942697525024)",1,3.3062896728515625,1,2.9861297607421875,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.218448638916016,"(0.24639439582824707, 0.5620610117912292)",1,"(0.24528159201145172, 0.5722398161888123)",1,3.32452392578125,1,2.9952545166015625,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.23535680770874,"(0.23258399963378906, 0.5419501066207886)",1,"(0.23317092657089233, 0.5406121015548706)",1,3.3656463623046875,1,3.0356903076171875,1,"(0.24921908448724187, 0.5659685134887695)",Fixation
3.2522900104522705,"(0.21572819352149963, 0.5234199166297913)",1,"(0.20993737876415253, 0.4956032633781433)",1,3.3854217529296875,1,3.04229736328125,1,"(None, None)",Saccade
3.2690577507019043,"(0.17601267993450165, 0.401681512594223)",1,"(0.19129347801208496, 0.46253278851509094)",1,3.4293975830078125,1,3.0641632080078125,1,"(None, None)",Fixation
3.2853572368621826,"(0.17601267993450165, 0.401681512594223)",1,"(0.18040060997009277, 0.4421834349632263)",1,3.4293975830078125,1,3.088165283203125,1,"(None, None)",Fixation
3.300999879837036,"(0.17624321579933167, 0.3927256762981415)",1,"(0.17831508815288544, 0.4418959319591522)",1,3.465682983398437,1,3.1009674072265625,1,"(None, None)",Saccade
3.318530321121216,"(0.16489914059638977, 0.3538590967655182)",1,"(0.18253831565380096, 0.4405147433280945)",1,3.470809936523437,1,3.1009521484375,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.335181951522827,"(0.16085770726203918, 0.3470861315727234)",1,"(0.18393351137638092, 0.44214895367622375)",1,3.47979736328125,1,3.092132568359375,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.351994514465332,"(0.16526925563812256, 0.34888744354248047)",1,"(0.18548201024532318, 0.4454602003097534)",1,3.492767333984375,1,3.1085968017578125,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.368753433227539,"(0.16450577974319458, 0.35178348422050476)",1,"(0.1855335384607315, 0.45241403579711914)",1,3.49615478515625,1,3.1221160888671875,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.38608193397522,"(0.16370102763175964, 0.34987935423851013)",1,"(0.18567372858524323, 0.4480224847793579)",1,3.494964599609375,1,3.12322998046875,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.401559829711914,"(0.16024820506572723, 0.343353271484375)",1,"(0.18602649867534637, 0.4420273005962372)",1,3.512481689453125,1,3.1274566650390625,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.4186506271362305,"(0.16056710481643677, 0.3458724915981293)",1,"(0.184383824467659, 0.4468573033809662)",1,3.52716064453125,1,3.1320953369140625,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.435805320739746,"(0.16212782263755798, 0.3494008481502533)",1,"(0.18507762253284454, 0.45123031735420227)",1,3.532806396484375,1,3.1357879638671875,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.4504051208496094,"(0.16129054129123688, 0.35490337014198303)",1,"(0.18402080237865448, 0.4570527970790863)",1,3.538726806640625,1,3.1425018310546875,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.467846155166626,"(0.16101773083209991, 0.3512577414512634)",1,"(0.18508896231651306, 0.45373618602752686)",1,3.5440216064453125,1,3.1500396728515625,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.4847538471221924,"(0.1641131043434143, 0.3521517813205719)",1,"(0.1873302310705185, 0.45077380537986755)",1,3.553009033203125,1,3.1426239013671875,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.5015411376953125,"(0.16347260773181915, 0.35214605927467346)",1,"(0.18742159008979797, 0.4527023136615753)",1,3.5613250732421875,1,3.1389312744140625,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.5189108848571777,"(0.16716846823692322, 0.3581584692001343)",1,"(0.18493904173374176, 0.45455801486968994)",1,3.55792236328125,1,3.1403350830078125,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.534560441970825,"(0.16939091682434082, 0.3569760322570801)",1,"(0.1832868903875351, 0.45756861567497253)",1,3.563095092773437,1,3.1377105712890625,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.552150011062622,"(0.16978545486927032, 0.3570370078086853)",1,"(0.18128812313079834, 0.45606154203414917)",1,3.5674285888671875,1,3.136016845703125,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.567946195602417,"(0.17039933800697327, 0.3576810657978058)",1,"(0.18016956746578217, 0.45161861181259155)",1,3.576644897460937,1,3.151473999023437,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.5847959518432617,"(0.16805067658424377, 0.3504486083984375)",1,"(0.18318462371826172, 0.45135635137557983)",1,3.5875244140625,1,3.159698486328125,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.602229595184326,"(0.16810914874076843, 0.35197150707244873)",1,"(0.1829514503479004, 0.45070579648017883)",1,3.58843994140625,1,3.146347045898437,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.617711305618286,"(0.16510728001594543, 0.35235151648521423)",1,"(0.1822134256362915, 0.451968252658844)",1,3.5869598388671875,1,3.142822265625,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.635918378829956,"(0.16523504257202148, 0.35105764865875244)",1,"(0.18006667494773865, 0.45105937123298645)",1,3.594482421875,1,3.1421356201171875,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.652341842651367,"(0.1645989716053009, 0.3507702648639679)",1,"(0.17723210155963898, 0.44954797625541687)",1,3.5974578857421875,1,3.1370391845703125,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.6684300899505615,"(0.16862420737743378, 0.34404751658439636)",1,"(0.18352331221103668, 0.4460515081882477)",1,3.59515380859375,1,3.142486572265625,1,"(0.16493361511013724, 0.351412759585814)",Fixation
3.6855063438415527,"(0.17500826716423035, 0.3560996949672699)",1,"(0.18923068046569824, 0.4508870244026184)",1,3.6045989990234375,1,3.155426025390625,1,"(None, None)",Saccade
3.701946258544922,"(0.24311871826648712, 0.2793983519077301)",1,"(0.26736968755722046, 0.36510711908340454)",1,3.635787963867188,1,3.140960693359375,1,"(0.2463796469900343, 0.2610241406493717)",Fixation
3.715643405914306,"(0.2446676790714264, 0.26214146614074707)",1,"(0.2711922228336334, 0.35637420415878296)",1,3.618453979492188,1,3.1420135498046875,1,"(0.2463796469900343, 0.2610241406493717)",Fixation
3.735439300537109,"(0.2496311515569687, 0.26381850242614746)",1,"(0.26909157633781433, 0.3574814796447754)",1,3.61126708984375,1,3.15667724609375,1,"(0.2463796469900343, 0.2610241406493717)",Fixation
3.752408266067505,"(0.24893726408481598, 0.2592531442642212)",1,"(0.2680586576461792, 0.3561854660511017)",1,3.611846923828125,1,3.151336669921875,1,"(0.2463796469900343, 0.2610241406493717)",Fixation
3.7682645320892334,"(0.24597302079200745, 0.25779059529304504)",1,"(0.26746654510498047, 0.35729408264160156)",1,3.6164703369140634,1,3.1407928466796875,1,"(0.2463796469900343, 0.2610241406493717)",Fixation
3.785095453262329,"(0.24622440338134766, 0.25139108300209045)",1,"(0.2670474052429199, 0.35529249906539917)",1,3.61572265625,1,3.148910522460937,1,"(0.2463796469900343, 0.2610241406493717)",Fixation
3.801849603652954,"(0.24675582349300385, 0.25191912055015564)",1,"(0.2667863368988037, 0.35264936089515686)",1,3.610916137695313,1,3.14849853515625,1,"(0.2463796469900343, 0.2610241406493717)",Fixation
3.818484306335449,"(0.24476853013038635, 0.2587055265903473)",1,"(0.2687826156616211, 0.349098801612854)",1,3.603729248046875,1,3.1470489501953125,1,"(0.2463796469900343, 0.2610241406493717)",Fixation
3.835533380508423,"(0.24734023213386536, 0.26479947566986084)",1,"(0.26951274275779724, 0.35155001282691956)",1,3.602813720703125,1,3.1463775634765625,1,"(0.2463796469900343, 0.2610241406493717)",Fixation
3.851959228515625,"(0.24943210184574127, 0.2642444968223572)",1,"(0.2702800929546356, 0.353621244430542)",1,3.614227294921875,1,3.1459197998046875,1,"(None, None)",Saccade
3.8684449195861816,"(0.2732957899570465, 0.288869708776474)",1,"(0.2779380977153778, 0.33718329668045044)",1,3.600677490234375,1,3.1460113525390625,1,"(None, None)",Saccade
3.8853704929351807,"(0.29789498448371887, 0.3389323055744171)",1,"(0.48009055852890015, 0.3222542405128479)",1,3.5946197509765625,1,3.1441192626953125,1,"(None, None)",Saccade
3.901606798171997,"(0.47426046431064606, 0.33332720398902893)",2,"(0.48009055852890015, 0.3222542405128479)",1,,0,3.1441192626953125,1,"(None, None)",Saccade
3.9147114753723145,"(0.6506259441375732, 0.32772210240364075)",1,"(None, None)",0,3.595672607421875,1,,0,"(0.643770022051675, 0.3440723844936916)",Fixation
3.9329657554626474,"(0.6432425379753113, 0.3405917286872864)",1,"(0.6333324313163757, 0.3525385558605194)",1,3.605514526367188,1,3.133087158203125,1,"(0.643770022051675, 0.3440723844936916)",Fixation
3.9496803283691406,"(0.6435993909835815, 0.3482491672039032)",1,"(0.6351780295372009, 0.3431638777256012)",1,3.606246948242188,1,3.1213531494140625,1,"(0.643770022051675, 0.3440723844936916)",Fixation
3.968837976455689,"(0.6426084637641907, 0.3476472496986389)",1,"(0.631710946559906, 0.34075823426246643)",1,3.5965728759765625,1,3.105743408203125,1,"(0.643770022051675, 0.3440723844936916)",Fixation
3.984741926193237,"(0.6421444416046143, 0.3487265408039093)",1,"(0.633874773979187, 0.3432580828666687)",1,3.5951385498046875,1,3.10577392578125,1,"(0.643770022051675, 0.3440723844936916)",Fixation
3.99964451789856,"(0.6432334780693054, 0.3511132299900055)",1,"(0.6350351572036743, 0.3422398269176483)",1,3.6024169921875,1,3.1028289794921875,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.021255016326904,"(0.6420994400978088, 0.35379740595817566)",1,"(0.6356490850448608, 0.3446666896343231)",1,3.61065673828125,1,3.0954132080078125,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.034525394439697,"(0.63995361328125, 0.3526317775249481)",1,"(0.6345431804656982, 0.34043818712234497)",1,3.615768432617188,1,3.1018829345703125,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.047763109207153,"(0.6439006924629211, 0.34866970777511597)",1,"(0.6328164935112, 0.3448193669319153)",1,3.6115570068359375,1,3.121795654296875,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.064510345458984,"(0.6473477482795715, 0.344479501247406)",1,"(0.6344202756881714, 0.34238871932029724)",1,3.605377197265625,1,3.127670288085937,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.083402633666992,"(0.6443532705307007, 0.349590003490448)",1,"(0.6334946155548096, 0.3379766345024109)",1,3.619338989257813,1,3.1282501220703125,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.09915018081665,"(0.6422595381736755, 0.35127967596054077)",1,"(0.6347066760063171, 0.33625927567481995)",1,3.624588012695313,1,3.1259002685546875,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.114250183105469,"(0.6450091600418091, 0.35017383098602295)",1,"(0.634478747844696, 0.3360999822616577)",1,3.62152099609375,1,3.1245269775390625,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.132008790969849,"(0.6480215191841125, 0.347245991230011)",1,"(0.6314427852630615, 0.3347717523574829)",1,3.61553955078125,1,3.12353515625,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.147468328475952,"(0.6451475620269775, 0.34065017104148865)",1,"(0.6316818594932556, 0.3326842784881592)",1,3.6126708984375,1,3.121490478515625,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.1652116775512695,"(0.6425702571868896, 0.33956632018089294)",1,"(0.6359537839889526, 0.33019641041755676)",1,3.607101440429688,1,3.121932983398437,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.181717157363892,"(0.6421411633491516, 0.3355619013309479)",1,"(0.636454701423645, 0.3304283022880554)",1,3.58197021484375,1,3.1327056884765625,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.199052333831787,"(0.6420615911483765, 0.3341180980205536)",1,"(0.6348002552986145, 0.33658915758132935)",1,3.5758056640625,1,3.111602783203125,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.217807292938232,"(0.6405776143074036, 0.33512404561042786)",1,"(0.6340818405151367, 0.3294832408428192)",1,3.5732574462890625,1,3.091171264648437,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.235634326934815,"(0.6400132775306702, 0.33485671877861023)",1,"(0.6332074403762817, 0.32726943492889404)",1,3.5593719482421875,1,3.091705322265625,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.251652956008911,"(0.6482597589492798, 0.34372490644454956)",1,"(0.6426976919174194, 0.32716140151023865)",1,3.569564819335937,1,3.094573974609375,1,"(0.643770022051675, 0.3440723844936916)",Fixation
4.268245935440064,"(0.6631787419319153, 0.3502013385295868)",1,"(0.6590204834938049, 0.321936696767807)",1,3.5823211669921875,1,3.1164093017578125,1,"(None, None)",Saccade
4.282019376754761,"(0.8339712023735046, 0.3372940123081207)",1,"(0.8720352649688721, 0.2519496977329254)",1,3.556121826171875,1,3.112152099609375,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.299413442611694,"(0.846504271030426, 0.34565627574920654)",1,"(0.8783131241798401, 0.27133622765541077)",1,3.5421600341796875,1,3.075912475585937,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.315864324569702,"(0.8623137474060059, 0.36148959398269653)",1,"(0.8858751654624939, 0.27839648723602295)",1,3.52288818359375,1,3.07666015625,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.335075616836548,"(0.8584480881690979, 0.36441823840141296)",1,"(0.8821142911911011, 0.274640828371048)",1,3.5180816650390625,1,3.0880584716796875,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.35134220123291,"(0.8543746471405029, 0.36492615938186646)",1,"(0.8844035267829895, 0.27256256341934204)",1,3.511871337890625,1,3.0872039794921875,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.368643522262573,"(0.8567218780517578, 0.3597809672355652)",1,"(0.8853142261505127, 0.27068132162094116)",1,3.503509521484375,1,3.076995849609375,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.383423566818237,"(0.8576173186302185, 0.3505767285823822)",1,"(0.8854733109474182, 0.26818957924842834)",1,3.4923248291015625,1,3.0639801025390625,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.400022745132446,"(0.8564777970314026, 0.35192427039146423)",1,"(0.8855682611465454, 0.26697465777397156)",1,3.4819488525390625,1,3.0553741455078125,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.415917634963989,"(0.8557504415512085, 0.35440948605537415)",1,"(0.8863019943237305, 0.2675212621688843)",1,3.477447509765625,1,3.0550537109375,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.435230016708374,"(0.8560621738433838, 0.3527746796607971)",1,"(0.8876755833625793, 0.2674834430217743)",1,3.4732666015625,1,3.043914794921875,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.4516541957855225,"(0.8553993701934814, 0.35398170351982117)",1,"(0.885283350944519, 0.26486659049987793)",1,3.46661376953125,1,3.0367889404296875,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.467893838882446,"(0.85655277967453, 0.3514045774936676)",1,"(0.8850345611572266, 0.26371699571609497)",1,3.4507293701171875,1,3.0340728759765625,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.48521614074707,"(0.8581564426422119, 0.3465774655342102)",1,"(0.8853335380554199, 0.26228347420692444)",1,3.437164306640625,1,3.016815185546875,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.5002758502960205,"(0.8571863174438477, 0.3489038050174713)",1,"(0.8864606618881226, 0.2585567235946655)",1,3.43133544921875,1,2.9984283447265625,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.517985820770264,"(0.8580887317657471, 0.349968820810318)",1,"(0.8897185325622559, 0.2579018771648407)",1,3.4253387451171875,1,3.0162353515625,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.53263521194458,"(0.8600820302963257, 0.35016682744026184)",1,"(0.8893660306930542, 0.26240935921669006)",1,3.4187469482421875,1,3.0045623779296875,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.550139904022217,"(0.8592106699943542, 0.3489123582839966)",1,"(0.8898985981941223, 0.26424986124038696)",1,3.412322998046875,1,2.988754272460937,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.566715240478516,"(0.8607659935951233, 0.34506818652153015)",1,"(0.8916596174240112, 0.26027005910873413)",1,3.3995513916015625,1,2.999969482421875,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.585404634475708,"(0.8618937134742737, 0.3435184955596924)",1,"(0.8925567865371704, 0.25772625207901)",1,3.3973846435546875,1,3.002716064453125,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.60062313079834,"(0.8615381121635437, 0.34055885672569275)",1,"(0.8946897387504578, 0.25652214884757996)",1,3.3948974609375,1,2.9900360107421875,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.614876985549927,"(0.859525740146637, 0.338260680437088)",1,"(0.8905520439147949, 0.2570531368255615)",1,3.3894805908203125,1,2.9793243408203125,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
